labels,text,lang,sentiment
ham,I sent lanre fakeye's Eckankar details to the mail box,english,Neutral
ham,C'est V. IMPORTANT,french,Positive
ham,"Ok, ich empfange Juz..",german,Neutral
ham,"Ja, geh nicht ins Bett, ich bin vor Mitternacht wieder da.",german,Neutral
ham,Treassy.ps मुझे एक एहसान करते हैं। लोस मेरी जन्मदिन की इच्छा को Nima.ps इसे भूल जाते हैं। आज उसका जन्मदिन शिज़ है,hindi,Neutral
ham,I wont touch you with out your permission.,english,Neutral
ham,"Je ne viendrai pas, fais ce que tu veux.",french,Neutral
spam,Ich bin 20 Jahre alt und arbeite als Lapdancer. Ich liebe Sex. SMS me live - I'm i my bedroom now. text SUE to 89555. Von TextOperator G2 1DA 150ppmsg 18+,german,Neutral
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,english,Positive
ham,"Erinnere mich daran, wie man dorthin kommt und ich werde es tun",german,Neutral
ham,"Si je te laisse faire ça, je te veux dans la maison à 8h du matin.",french,Neutral
spam,Dank 4 Ihre weitere Unterstützung Ihre Frage in dieser Woche geben u in2 unsere Ziehung 4 £100 Bargeld. Name der NEW US-Präsident? txt ans zu 80082,german,Neutral
ham,Du schläfst den ganzen Morgen?,german,Neutral
ham,Continuez à ne pas vous déranger tous les deux.,french,Neutral
ham,यहाँ सबसे पसंदीदा Oyoyter मिल गया... Nei मेरी पसंदीदा टाई मिला... Okr Len I पहले से ही कहते हैं...,hindi,Neutral
ham,"Non, c'est vrai..k, Do u knw dis no. &lt;#&gt;?",french,Neutral
ham,Chaleur totale pa:-) j'ai appliqué l'huile pa.,french,Neutral
ham,तुम मालिक हो और मैं नानी हूँ. तुम मुझे एक बड़ा और मैं तुम्हें दे देंगे!,hindi,Neutral
spam,URGENT! Sie haben eine 1 Woche kostenlose Mitgliedschaft in unserem $100.000 Prize Jackpot gewonnen! Txt das Wort: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18,german,Positive
ham,"Aber ich habe mich daran erinnert, dass ich heute meinen Hund baden muss.",german,Neutral
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",english,Positive
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,english,Negative
ham,Willst du gehen?,german,Neutral
ham,अरे वे फिल्म आज रात नहीं देख रही है तो मैं जल्दी से जल्दी घर भेज देंगे...,hindi,Neutral
ham,Thank u!,english,Positive
ham,I was gonna ask you lol but i think its at 7,english,Positive
ham,Es gibt fette 2 &lt;#&gt;. Ist das Ihre,german,Neutral
ham,"Hey, gehen wir zum lo-learn oder Fitness-Studio?",german,Neutral
ham,Can you say what happen,english,Neutral
ham,"D'ici lundi prochain, donnez-moi l'essentiel.",french,Neutral
ham,HAPPY NEW YEAR MY NO.1 MAN,english,Positive
ham,Toujours otside le..u come 2morrow maga..,french,Neutral
ham,Kann... ich bin frei...,german,Neutral
spam,"एमला, उम्र23, नए यू.के. में नए सेक्स लग रहा है यदि यू. यू. यू. सी. बी. बी. बी. बी. बी.",hindi,Neutral
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,english,Positive
ham,Alles in Ordnung?,german,Neutral
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",english,Positive
ham,"अल वह मुझ पर पागल है अगर एन एक पतली हो जाता है तो मेरी गलती मेरी गलती का दोष मेरी गलती की वजह से उसकी गलती हो गया है? के कारण, एक्स.xx से तुलना में,",hindi,Neutral
ham,K:)k:) gut:) gut studieren.,german,Neutral
ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",english,Positive
ham,J'ai perdu 10 kilos à partir d'aujourd'hui!,french,Neutral
ham,Thanks for looking out for me. I really appreciate.,english,Positive
ham,"Ich nehme Derek &amp; Tailor zu Walmart, wenn ich nicht zurück bin, wenn Sie fertig sind, lassen Sie einfach die Maus auf meinem Schreibtisch und ich simse Ihnen, wenn priscilla bereit ist",german,Negative
ham,अरे! ales 2u2. आईडी 2 लेकिन Puv 2 घर चला गया था!,hindi,Neutral
ham,Tu veux toujours aller au yogasana?,french,Neutral
ham,हाँ हम Sortts करते हैं?,hindi,Neutral
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,english,Negative
ham,2 ordinateurs portables... je n'ai rien d'infra mais trop lent... j'en veux un rapide,french,Neutral
ham,Seine &lt;#&gt; k hier oh. Sollte ich nach Hause zum Verkauf schicken.,german,Neutral
ham,मैं अस्पताल डा.,hindi,Neutral
ham,Happy new year. Hope you are having a good semester,english,Positive
ham,"Was er gesagt hat, ist nicht die Sache.",german,Negative
ham,जूस वापस हमारे लिए खाना खाने के लिए आया था.,hindi,Neutral
ham,Devrais-je lui acheter une mûre bold 2 ou torche. Devrais-je l'acheter neuf ou utilisé. Faites-moi savoir. Plus êtes-vous dire que je devrais acheter le &lt;#&gt; g wifi ipad. Et que dites-vous sur le &lt;#&gt; g?,french,Negative
ham,"Ich bin mir nicht sicher, ob ich den Magen dafür habe...",german,Neutral
ham,I emailed yifeng my part oredi.. Can ü get it fr him..,english,Neutral
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,english,Neutral
ham,"K.k:)i'm gehen zu turunelvali diese Woche zu sehen, mein Onkel..i bereits verbringen den Betrag, indem Sie Kleid.so nur ich will Geld.i geben es auf feb 1",german,Neutral
ham,"Rose braucht Wasser, Jahreszeit braucht Veränderung, Dichter braucht Phantasie..Mein Telefon braucht ur sms und ich brauche ur schöne frndship für immer....",german,Neutral
ham,Okie.. Thanx..,english,Neutral
ham,"क्षमा करें, मैं बाद में फोन करेंगे",hindi,Neutral
ham,"Ja, ich werde versuchen, etwas anzufangen.",german,Neutral
ham,के- मुझे एक लॉगइन या कुछ की आवश्यकता है,hindi,Neutral
ham,"Srry फोन पर बात नहीं कर सकते, माता पिता के साथ",hindi,Neutral
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",english,Negative
ham,"Oui, c'est dur, mais nous sommes optimistes, les choses vont s'améliorer ce mois-ci.",french,Neutral
ham,So what u doing today?,english,Neutral
ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,english,Neutral
ham,"महोदय, मैं पिछले कुछ महीनों के लिए किराया भुगतान करने में देर हो गई है और एक $ &gt;# &gt; मुझे लगता था कि यह मेरे बारे में मुझे खुद के लिए कुछ देने के लिए अपमान होगा और कि मैं क्यों बात नहीं की थी. हालांकि मैं एक संयुक्त राज्य अमेरिका में हूँ और इसलिए मेरे इस महीने के अंत के लिए भुगतान करने में सक्षम हो सकता है. धन्यवाद.",hindi,Neutral
ham,बारिश का मौसम अभी ठंडा है,hindi,Neutral
ham,De quelqu'un pour ne pas fumer quand chaque fois que j'ai fumé ces deux dernières semaines c'est à cause de toi m'appeler ou m'envoyer un texto que tu voulais fumer,french,Positive
spam,Burger King - Wollen Sie in einem Top-Stadion spielen? Holen Sie sich 2 Burger King vor dem 1. Sept und gehen Large oder Super mit Coca-Cola und gehen Sie einen Gewinner,german,Positive
ham,"C'est bon, alors?",french,Neutral
ham,"हाय, मैं एक Tlt प्राप्त कर सकते हैं &gt;#gt; डॉलर आप से ऋण. मैं आप के मध्य में वापस भुगतान करते हैं.",hindi,Neutral
spam,"$ 878. TT. T'T. TT. T 'TC.T-2- अनुग्रह. कॉमेस्ट T87550, 1x150/whp/wke/wkke",hindi,Neutral
ham,"J'espère que votre prochain espace vous donnera tout ce que vous voulez. Rappelez-vous que tous les meubles sont à vous. Si je ne suis pas là quand vous le déplacez, verrouillez tous les verrous et laissez la clé avec Jenne.",french,Negative
ham,"Aiyo... U toujours c notre ex un... Je ne sais pas abt mei, elle a répondu... Première fois que tu réponds si vite... Y tellement chanceux de ne pas travailler hein, obtenu bao par ur sucredad ah...gee..",french,Neutral
ham,Mais j'ai eu la leçon à 4 lei n j'étais en train de penser à aller à sch plus tôt n i tot de parkin à kent vale...,french,Neutral
ham,"Désolé de troubler à nouveau u. Peut acheter 4d pour mon père à nouveau? 1405, 1680, 1843. Tous 2 grand 1 petit, sat n soleil. Thanx.",french,Positive
ham,What you thinked about me. First time you saw me in class.,english,Neutral
ham,मैं हर दिन मृत्यु के लिए ऊबूंगा नहीं.,hindi,Neutral
ham,"Oh ja, ich kann txt 2 u nein sprechen! Hmm. Haben Sie E-Mail bekommen?",german,Neutral
ham,2 मिनट रुको. बस बंद पर खड़े रहो.,hindi,Neutral
ham,Yes princess! I want to catch you with my big strong hands...,english,Positive
ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",english,Positive
spam,Vous êtes déchiré! Obtenez votre contenu mobile à partir de www.clubmoby.com composez le 08717509990 poly/true/Pix/Ringtones/Games six téléchargements pour seulement 3,french,Neutral
ham,"Und hör auf, dich zu fragen: ""Wow is they will ever stop tm'ing me?!"", weil ich dich wann immer ich will, weil du MINE bist... *lacht*",german,Positive
ham,Tu viens plus tard?,french,Negative
ham,लेकिन भुगतान करना पड़ता है ।,hindi,Neutral
ham,I am not having her number sir,english,Negative
ham,Peut-être devriez-vous trouver autre chose à faire à la place??,french,Neutral
ham,Donc pas de messages.,french,Neutral
ham,Send to someone else :-),english,Positive
spam,बफलबर्ग - संदेश केंद्र + 40770709 क्यों इंतज़ार करें?,hindi,Neutral
spam,Avez-vous eu votre mobile 11 mois ou plus? U R a droit à mettre à jour les derniers mobiles couleur avec caméra gratuitement! Appelez The Mobile Update Co GRATUIT au 08002986030,french,Neutral
ham,Gd luck 4 ur exams :-),english,Positive
ham,"Er will wohl Zeit für sich allein, wir könnten einfach aufkreuzen und zusehen, wenn sie es tun.",german,Neutral
ham,Mm Gefühl schläfrig. heute selbst werde ich diese Liebe bekommen,german,Neutral
ham,सी. एच. आई.,hindi,Neutral
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",english,Positive
