labels,text,lang,sentiment
spam,YES! ??? ??? ??????? ??????? ?? ????? ?? ??? ???? ?? ?? ??? ?? ????. ??. ??.,hindi,positive
ham,Hoffentlich machen die Asus ppl nicht zufällig ein Reformat.,german,negative
ham,???? ??????? ???,hindi,neutral
spam,"Heutiges Angebot! Anspruch ur 150 £ Rabattgutscheine! Text JA bis 85023 jetzt! SavaMob, Mitglied bietet mobile! T Cs 08717898035. £3.00 Sub. 16. Abmelden antworten X",german,neutral
ham,We're finally ready fyi,english,positive
ham,Ok lor wat time ü finish?,english,positive
ham,Gibbs unsold.mike hussey,german,neutral
ham,Je crois que je la dérange.,french,neutral
ham,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",english,negative
ham,?? ?? ?????? ????? ??,hindi,neutral
ham,She told to hr that he want posting in chennai:)because i'm working here:),english,positive
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",english,positive
spam,RT-KIng Pro Video Club>> Benötigen Sie Hilfe? info@ringtoneking.co.uk oder rufen Sie 08701237397 Sie müssen 16+ Club Credits einlösen unter www.ringtoneking.co.uk! Viel Spaß!,german,positive
spam,URGENT! Votre numéro mobile a reçu un prix <UKP>2000 GARANTIED. Appelez 09061790125 de la ligne fixe. Réclamation 3030. Valable 12hs seulement 150ppm,french,positive
spam,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",english,negative
ham,???? ???? ?? ?? ?? ???? ???? ?? ???? ?? ??? ??? ?? ??? ??? ?? ?? ?? ?? ????? ?? ??? ???? ???? ??? ??... ??? ???? ??? ??? ??? ???? ?? ???? ?? ???? ???? ?? ???? ?? ???? ??? ??? ?? ???? ??...,hindi,neutral
ham,?? ???? ?? ???.,hindi,neutral
spam,"Voici votre code de réduction RP176781. Pour arrêter d'autres messages, arrêtez de répondre. www.regalportfolio.co.uk. Services à la clientèle 08717205546",french,neutral
ham,"Et arrête de te demander ""wow est-ce qu'elle va jamais arrêter de m'arrêter?"" parce que je vais t'arrêter quand je veux parce que tu es MINE... *rires*",french,positive
ham,??? ?? ?? ???? ????? ?? ????? ??? ?????? ??? ?? ???? ??? ???? ?? ?? ?? ??? ??????? ??? ??? ???? ????,hindi,neutral
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,english,positive
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,english,positive
ham,Oui.mum semble fort:),french,neutral
ham,Okie,english,neutral
ham,"??? ?? ??? ??? ????, ??? ???? ??? ?? ?? ???? ???:)",hindi,neutral
ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",english,positive
spam,"???? ?????? ?? ??? WAPELON( TAP) ?? ??? ??? ???? ???? ??? ""ADP"" ?? ???",hindi,neutral
spam,Vous voulez explicitement SEX en 30 secondes? Anneau 02073162414 maintenant! Coûts 20p/min Gsex POBOX 2667 WC1N 3XX,french,neutral
ham,"???? buuv, ??? ?? ?? ?? ?? ???? ???? ???? ??. ?? ???????? ??????? ??.",hindi,neutral
ham,"Ich frage dich, ob du Glück hast, das Auto sortieren zu können?",german,neutral
ham,"C'est le bon moment pour parler, j'ai appelé et laissé un message.",french,neutral
ham,"Gut, das wird funktionieren, danke.",german,neutral
spam,Offre de fidélité à la clientèle:Le nouveau Nokia6650 Mobile à partir de SEULEMENT £10 chez TXTAUCTION! Txt mot: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,french,neutral
ham,???? ????? ??? ?????? ?? ??? ??? ???? ???,hindi,neutral
ham,"?? ????????? ????, ??? fuga ?? ????? ????",hindi,neutral
ham,"Chère, nous allons chez nous.",french,neutral
ham,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:),english,positive
ham,"???? ??, ?? ?? ?? ????? &gt;: (i)",hindi,neutral
ham,Prabha..i'm soryda..realy..frm heart i'm sory,english,positive
ham,Uuu ?? ???? ?? ?? ???? ???? ????? wify ??? ????? ??? ?? ?? ??? ?? ???? ???? ?? ??? ?? ??? ???. ?? ?? ??? ??? ?? ??? ??? 4 mismer ???.,hindi,neutral
ham,De 5 à 2 seulement mon horaire de travail.,french,neutral
ham,"Chers tous, comme nous le savons &lt;#&gt; th est le &lt;#&gt; e anniversaire de notre Gopalettan aimant. Nous avons l'intention de donner un petit cadeau ce jour-là. Ceux qui aiment participer à ce que vous êtes les bienvenus. Veuillez contacter notre équipe d'administrateur pour plus de détails",french,neutral
ham,"""?? ?? ???? ???, ???? ???? ?? ??? ??. ""! skez! ???? ??? ?? ??? ??? ???? ? ???? ??. ""! sewadiald.!! ""! ""! swake'dd! ""! ""! ""! ""! ??? ?? ??? ??, ???? ???? ?? ??? ?? ????? ????? ??, ???? ???? ?? ??? ?? ????? ????? ??, ???? ???? ?? ??? ??. """,hindi,neutral
ham,K benötige ich einen Login oder so,german,neutral
ham,??? ??? ?????? ???? ???? ?? ???? ?? ????? Hh ?? ????? ?? ??? ??????? ????? Yk ?? ????? ????,hindi,neutral
ham,And how's your husband.,english,neutral
ham,Y?Où est-ce que nous sommes à DoGBREATH?,french,neutral
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,english,neutral
ham,Was macht dich am glücklichsten?,german,neutral
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",english,negative
ham,Got smaller capacity one? Quite ex...,english,neutral
ham,"Ich habe &lt;#&gt;, irgendwie könnte ich aufheben?",german,neutral
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",english,positive
ham,"Nous avons envoyé JD pour le service à la clientèle cum Executive comptes à ur mail id, Pour plus de détails contactez-nous",french,neutral
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",english,positive
spam,URGENT! Votre numéro mobile a été attribué avec un prix de £2000 GARANTIED. Appelez 09061790126 à partir de la ligne terrestre. Réclamation 3030. Valable 12hrs seulement 150ppm,french,positive
ham,"Je pense que j'attends le même bus! Informez-moi quand vous y arrivez, si jamais vous y arrivez.",french,neutral
spam,"WINNER!! Als geschätzter Netzwerkkunde wurden Sie ausgewählt, um eine Preisbelohnung von £900 zu erhalten! Rufen Sie 09061701461 an. Anspruchscode KL341. Nur gültig 12 Stunden.",german,positive
ham,i am going to bed now prin,english,neutral
ham,You'll never believe this but i have actually got off at taunton. Wow,english,positive
ham,"Dai, kann ich meinen Lebenslauf zu dieser ID schicken?",german,neutral
ham,"Madam, regret störung.might erhalten eine Referenzüberprüfung von DLF Premarica.kindly informiert werden.Rgds,Rakhesh,Kerala.",german,negative
ham,How are you doing. How's the queen. Are you going for the royal wedding,english,neutral
ham,Vielen Dank Chikku.:-) Gud Nyt:-*,german,neutral
ham,"C'est pas vrai, c'est pas vrai!",french,neutral
spam,"Kundenservice Annoncement. Sie haben eine Neujahrslieferung auf Sie warten. Rufen Sie bitte 07046744435 jetzt an, um die Lieferung zu arrangieren",german,negative
ham,??? ???????? ??? ?? ????? ?? ?????? ???? ???? ?? ??? ???? ??? ?? ?? ???? ??. ???? ?? ????.,hindi,neutral
ham,Yeah sure I'll leave in a min,english,positive
ham,"Ich schieße große Ladungen, also mach dich bereit!",german,neutral
ham,Poor girl can't go one day lmao,english,positive
ham,???? ????? ?? ??? - ??? ??? ?? ????? ???? ?? 447 ???? ?? ????? ???? ???? ?? ???? ??!,hindi,neutral
ham,J'ai fait une blague sur le wif u oni...,french,neutral
ham,"Oui, mais peut-on se retrouver en ville parce qu'on ira à Gep et puis à la maison. Vous pourriez envoyer un SMS à l'arrêt de bus.",french,neutral
ham,Alles Gute zum Geburtstag... könnte u finden ur Prinz charmant bald n dun Arbeit zu hart...,german,neutral
ham,"Pls klären zurück, ob ein offenes Rückfahrticket, das ich habe, für mich vorbereitet werden kann, um zurück nach Kerala zu gehen.",german,positive
spam,FreeMsg:Feelin en quelque sorte l'espoir u like 2 me tenir compagnie! Jst a obtenu une cam moby want c mon pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,french,positive
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,english,positive
ham,Aber dein Bruder hat nur &lt;#&gt; + &lt;#&gt; übertragen.,german,neutral
ham,????? - ???????? ?? ??? ????? ?? ???:),hindi,neutral
spam,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,english,neutral
ham,S...s...india va dessiner la série après de nombreuses années dans le sol sud-africain..,french,neutral
spam,u r un gagnant U ave a été spécialement sélectionné 2 recevoir £1000 cash ou un 4* vacances (vols inc) parler à un opérateur en direct 2 réclamation 0871277810710p/min (18 ),french,neutral
ham,Qu'est-ce que????? Bonjour wats parle adresse e-mail?,french,neutral
spam,Willkommen! Bitte antworten Sie mit Ihrem AGE und GENDER zu beginnen. z.B. 24M,german,neutral
ham,"Quand tu seras libre, appelle-moi.",french,neutral
ham,"?? ???? - ????? ?????? ?? ????? ????? ???? ba'd ??? ?? ??. ???? ????? ???? ????? ??. ???? ????-???? ?? ?? ???? ?????? ?? ??? ?? ????. ??? ??? ???? ?? ??? ??? ???. ??? ??? ???? ?? ??? ??? ??? ??. ??? ??? ???? ???? ??. ?? ??? ??? ??? ???? ??? ??? ??? ??? ??,'???' ??? ??? ??? ???. '?? '??, '???'sa ???' ?? ??? ????? ???. '??? ??? ???? ???? ?? ??? ???? ?? ??? ??????. '??? ?? ??? ?? ??? ???? ??? ??? ??, ???? ????-???? ?? ???. '??? ?? ??? ?? ??? ??? ???? ??? ??? ??, ?? ??? ???? ??? ??? ??, ???? ??????? ?? ??? ??? ???? ??? ??? ??. '??? ?? ??? ?? ??? ??? ???? ??? ??? ??. '??? ?? ??? ?? ??? ??? ??? ??? ??. '??? ?? ??? ?? ??? ??? ?? ??? ?? ??? ??? ???? ??? ??? ??. '??? ?? ??? ?? ??? ??? ???? ??? ??? ??. '",hindi,neutral
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUND?S LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,english,positive
ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",english,positive
ham,Pour beaucoup de choses son un antibiotique et il peut être utilisé pour l'abdomen thoracique et les infections gynées même les infections osseuses.,french,neutral
spam,?????????? ??????? 4 ?????? ???????? 0xxxx. ?? ???? ????????? ??? ??!2 ???? ???? ????? http://www.lag.com.com ???? ?? Fugacates.com ?? ?? ?? ????!,hindi,neutral
ham,I'm e person who's doing e sms survey...,english,neutral
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",english,positive
ham,We will meet soon princess! Ttyl!,english,neutral
spam,?? ???? ?? ????? ???? ??? ??? ?? ??? ?? ??? ?? ???? ???. ????? 099 ?? ??? ???? 'help',hindi,positive
ham,Gudnite....tc...practice going on,english,neutral
spam,"Bien joué! Votre 4* Costa Del Sol Holiday or £5000 wait collection. Appelez 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",french,positive
ham,Nur schlafen..und Surfen,german,neutral
ham,Where are the garage keys? They aren't on the bookshelf,english,neutral
ham,Seulement si tu promets de sortir aussi vite que tu peux et que tu m'envoies un texto demain matin pour me faire savoir que tu as réussi.,french,neutral
ham,??? ??? ??? ??? ???-?? ???? ?? ???? ??:),hindi,neutral
spam,?????? ????: ???? ?????? ?? ??? ???? ???????? ??????? ??? ?? ???? ?? ????? ?? ?????. 7cffa1a,hindi,neutral
ham,Mmmm.... I cant wait to lick it!,english,neutral
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,english,negative
ham,??????? ?? ???????? - ??????? ???????? ??? ?,hindi,neutral
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,english,positive
ham,Je dois passer l'examen avec le 3 mars.,french,neutral
ham,Ich weiß es nicht mehr oh,german,neutral
ham,"Wenn Sie nur in das + Zeichen setzen, wählen Sie meine Nummer und der Stift wird angezeigt. Richtig?",german,neutral
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,english,negative
ham,S.i beobachten es live..,german,neutral
spam,"Cher titulaire du bon, Pour réclamer cette offre de semaines, veuillez consulter le site Web de votre PC à l'adresse suivante : http://www.e-tlp.co.uk/expressoffer Ts&Cs. Pour arrêter les textes, cliquez sur STOP à 80062.",french,negative
ham,"?? ???? ???? ?? ??? ??? ????: ""?? 4 ???? ????? ????"" ??? ?? ???? ?? ?????, ??? ?? ?? ??? ???? ????? ???? ??? ???? ??...",hindi,neutral
spam,"??? “??????? ??????? ?? ?????? ?? ??????? ” (??? ?) ?? ????, ?????? ?? ??? ???? ??????? ???? ?? ??? ? - ???? ?? ???? ?????!",hindi,neutral
ham,"Vielleicht hast du deshalb nicht alle Nachrichten bekommen, die wir dir geschickt haben.",german,negative
ham,??. ??? ??? ??? ?? ??? ?????,hindi,neutral
ham,Ich bin in Ihrem Büro na.,german,neutral
ham,?? ???? ??? ?? ??????? ???? ??????? ?? ???? ????,hindi,neutral
ham,"Nicht viel, nur ein paar SMS.",german,neutral
ham,???? ??? ?? ?? ??????? ??? ?? ??? ??? ?? ?? ?? ???? ???.,hindi,neutral
ham,"C'est bon, la morphine.",french,neutral
ham,"??? ???????, ????? ?????? ???",hindi,neutral
ham,???????? ?? ?????? ???? ?????:,hindi,neutral
spam,<Forwarded from 21870000>Hi - c'est votre alerte Messagerie Messagerie SMS. Vous avez 4 messages. Vous avez 21 matches. S'il vous plaît rappeler le 09056242159 pour récupérer vos messages et les matches,french,neutral
ham,Willst du dein Baby rausholen?,german,neutral
ham,"???? ?????? ??? ??, ????? ???? ???? ?? ???? ???? ?? ????? ?? ??? ?? 4 ???? ???? ?? ??????? ???? ?? ?? ??? ???, ????? ??? ???? ????? yr ???????? ?? ????? ???????? ???? ??.",hindi,neutral
ham,????? ???? ?? ??? ?? ?? ???? ??? ?????? ?? ???? ???? ??? 1 ??? ???? ??? cuum ????... ???? ????????? ?? ??? ??? ??? ??????? ?? ????? ??????... ????? 9 t:),hindi,neutral
ham,??? ???? ???? ?? ?? ?? ?????? ??? ???? ????. ???? ????? ?? ???? ??????? ?? ???? ?? ??? ??.,hindi,neutral
ham,Yup... How ü noe leh...,english,neutral
ham,"Moi aussi, je regarde la télé.",french,neutral
ham,"Oui, on peut sûrement passer une fois que mon colocataire aura fini avec sa copine.",french,neutral
ham,Its sarcasm.. .nt scarcasim,english,negative
ham,"Wewa a 130 ans, 255 ans, 128 mb.",french,neutral
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF,english,positive
ham,C'est quelque chose que les gars ont que je ne sais pas?,french,neutral
ham,??? ???? ??? ????? ???? ?? ??? ????.,hindi,neutral
ham,Quelque part là-bas sous la lumière de la lune pâle quelqu'un pense à u où les rêves se réalisent... goodnite &amp; doux rêves,french,neutral
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,english,positive
ham,Envoyez-moi le numéro pls d'Ytty.,french,positive
ham,???.. ???? ????? ?? ????? ?? ???????? ????,hindi,neutral
ham,?? ?? ???????????? ??? ??,hindi,neutral
ham,"Tut mir leid, ich kann dir nicht helfen.",german,neutral
spam,????? Varger ???? ???? ???? ?? ?? ??. ???? pc 2 ?? ?????????? ???? ?? ????? ???? 2 ???? ?? ?????http://www.v4m.com/ doppping.,hindi,neutral
ham,"???, ??? ???? ?? ???? ??? ?? ??? ?? ????? ?? ??? ??? ???? ??",hindi,neutral
ham,Ça n'a pas marché à nouveau oh. Ok bonne nuit alors. Je vais réparer et l'avoir prêt au moment où vous vous réveillez. Vous êtes très chèrement manqué avoir une bonne nuit de sommeil.,french,positive
ham,Je ne sais pas s'ils sont scorables.,french,neutral
ham,"Also, Wish u a very Happy New Year Happy Sankranti Happy Republic Day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools Day Happy May Day Happy Independence Day, Happy Friendship, Mutter, Vater, Lehrer, Kindertag, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh Festival Happy Dasara Happy Diwali Happy Christmas &lt;#&gt; Good Mornings Afternoons, Evenings Nights.",german,positive
ham,"Ich habe ihr nur einen Text geschickt, damit sie sich nicht beschweren kann, also musst du dich nicht in irgendetwas einmischen. Ich hätte dir überhaupt nichts auferlegen sollen, also entschuldige ich mich.",german,neutral
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,english,positive
ham,Je gèle et j'ai envie de glace.,french,neutral
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,english,negative
